"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43133099999","2022-01-06T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0174,1","10170,1",,,,,,,,,,"240,M,+0310,1","240,N,+0168,1","99999,9,09924,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10200 20174 39924 40170 333 10310 20168 58002 555 10000=",
"43133099999","2022-01-06T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0262,1","+0197,1","10118,1",,,,,,,,,,"240,M,+0304,1",,"99999,9,09872,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10262 20197 39872 40118 333 10304 58002=",
"43133099999","2022-01-07T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0204,1","+0164,1","10168,1",,,,,,,,,,"240,M,+0304,1","240,N,+0174,1","99999,9,09926,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10204 20164 39926 40168 333 10304 20174 58002 555 10000=",
"43133099999","2022-01-07T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0193,1","10118,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09874,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10270 20193 39874 40118 333 10310 58002=",
"43133099999","2022-01-08T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0214,1","+0175,1","10174,1",,,,,,,,,,"240,M,+0310,1","240,N,+0184,1","99999,9,09928,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10214 20175 39928 40174 333 10310 20184 58002 555 10000=",
"43133099999","2022-01-08T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0204,1","10122,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09876,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10280 20204 39876 40122 333 10300 58002=",
"43133099999","2022-01-09T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0178,1","10176,1",,,,,,,,,,"240,M,+0300,1","240,N,+0188,1","99999,9,09930,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10220 20178 39930 40176 333 10300 20188 58002 555 10000=",
"43133099999","2022-01-09T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0180,1","10124,1",,,,,,,,,,"240,M,+0314,1",,"99999,9,09878,1","9,9,999,9,+005,1",,"SYN05843133 32997 00000 10274 20180 39878 40124 333 10314 58005=",
"43133099999","2022-01-10T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0218,1","+0155,1","10172,1",,,,,,,,,,"240,M,+0314,1","240,N,+0184,1","99999,9,09926,1","9,9,999,9,-004,1",,"SYN07443133 32997 00000 10218 20155 39926 40172 333 10314 20184 59004 555 10000=",
"43133099999","2022-01-10T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0172,1","10122,1",,,,,,,,,,"240,M,+0325,1",,"99999,9,09876,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10274 20172 39876 40122 333 10325 59002=",
"43133099999","2022-01-11T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0182,1","10168,1",,,,,,,,,,"240,M,+0325,1","240,N,+0200,1","99999,9,09922,1","9,9,999,9,-004,1",,"SYN07443133 32997 00000 10230 20182 39922 40168 333 10325 20200 59004 555 10000=",
"43133099999","2022-01-11T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0187,1","10118,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09872,1","9,9,999,9,-004,1",,"SYN05843133 32997 00000 10280 20187 39872 40118 333 10340 59004=",
"43133099999","2022-01-12T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0188,1","10166,1","24,0120,3,1",,,,,"99,9,+00800,1,02,1",,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,00800,1,99,9,99,9","240,M,+0340,1","240,N,+0212,1","99999,9,09920,1","9,9,999,9,+002,1",,"SYN09243133 22597 60000 10220 20188 39920 40166 80008 333 10340 20212 58002 6012/ 555 00120 10012=","Q01    003SCCGA1"
"43133099999","2022-01-12T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0199,1","10116,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09870,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10260 20199 39870 40116 333 10310 59002=",
"43133099999","2022-01-13T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0210,1","+0185,1","10170,1","24,0540,3,1",,,,,"99,9,+00800,1,02,1",,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,00800,1,99,9,99,9","240,M,+0310,1","240,N,+0190,1","99999,9,09924,1","9,9,999,9,+004,1",,"SYN09243133 22597 60000 10210 20185 39924 40170 80008 333 10310 20190 58004 6054/ 555 00542 10066=","Q01    003SCCGA1"
"43133099999","2022-01-13T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0182,1","10118,1",,,,,,,,,,"240,M,+0260,1",,"99999,9,09872,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10230 20182 39872 40118 333 10260 58002=",
"43133099999","2022-01-14T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0167,1","10172,1","24,0020,3,1",,,,,"99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9","240,M,+0260,1","240,N,+0180,1","99999,9,09926,1","9,9,999,9,+002,1",,"SYN09243133 22997 00000 10200 20167 39926 40172 80008 333 10260 20180 58002 6002/ 555 00022 10068=","Q01    003SCCGA1"
"43133099999","2022-01-14T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0199,1","10120,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09874,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10260 20199 39874 40120 333 10310 58002=",
"43133099999","2022-01-15T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0171,1","10174,1",,,,,,,,,,"240,M,+0310,1","240,N,+0192,1","99999,9,09928,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10220 20171 39928 40174 333 10310 20192 58002 555 10068=",
"43133099999","2022-01-15T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0193,1","10118,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09872,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10270 20193 39872 40118 333 10310 59002=",
"43133099999","2022-01-16T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0167,1","10176,1","24,0180,3,1",,,,,"99,9,+00800,1,02,1",,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,00800,1,99,9,99,9","240,M,+0310,1","240,N,+0190,1","99999,9,09930,1","9,9,999,9,+002,1",,"SYN09243133 22597 60000 10200 20167 39930 40176 80008 333 10310 20190 58002 6018/ 555 00184 10087=","Q01    003SCCGA1"
"43133099999","2022-01-16T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0181,1","10116,1",,,,,,,,,,"240,M,+0280,1",,"99999,9,09870,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10260 20181 39870 40116 333 10280 59002=",
"43133099999","2022-01-17T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0214,1","+0157,1","10178,1","24,0040,3,1",,,,,"99,9,+00800,1,02,1",,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,00800,1,99,9,99,9","240,M,+0280,1","240,N,+0194,1","99999,9,09932,1","9,9,999,9,+002,1",,"SYN09243133 22597 60000 10214 20157 39932 40178 80008 333 10280 20194 58002 6004/ 555 00042 10091=","Q01    003SCCGA1"
"43133099999","2022-01-17T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0193,1","10114,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09868,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10270 20193 39868 40114 333 10300 59002=",
"43133099999","2022-01-18T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0214,1","+0175,1","10176,1",,,,,,,,,,"240,M,+0300,1","240,N,+0184,1","99999,9,09930,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10214 20175 39930 40176 333 10300 20184 59002 555 10091=",
"43133099999","2022-01-18T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0199,1","10112,1",,,,,,,,,,"240,M,+0305,1",,"99999,9,09866,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10260 20199 39866 40112 333 10305 59002=",
"43133099999","2022-01-19T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0178,1","10174,1",,,,,,,,,,"240,M,+0305,1","240,N,+0172,1","99999,9,09928,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10220 20178 39928 40174 333 10305 20172 59002 555 10091=",
"43133099999","2022-01-19T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0196,1","10110,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09864,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10264 20196 39864 40110 333 10300 59002=",
"43133099999","2022-01-20T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0210,1","+0160,1","10172,1",,,,,,,,,,"240,M,+0300,1","240,N,+0164,1","99999,9,09926,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10210 20160 39926 40172 333 10300 20164 59002 555 10091=",
"43133099999","2022-01-20T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0190,1","10108,1",,,,,,,,,,"240,M,+0330,1",,"99999,9,09862,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10274 20190 39862 40108 333 10330 59002=",
"43133099999","2022-01-21T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0224,1","+0186,1","10170,1",,,,,,,,,,"240,M,+0330,1","240,N,+0170,1","99999,9,09924,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10224 20186 39924 40170 333 10330 20170 59002 555 10091=",
"43133099999","2022-01-21T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0199,1","10106,1",,,,,,,,,,"240,M,+0350,1",,"99999,9,09860,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10294 20199 39860 40106 333 10350 59002=",
"43133099999","2022-01-22T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0182,1","10168,1",,,,,,,,,,"240,M,+0350,1","240,N,+0180,1","99999,9,09922,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10230 20182 39922 40168 333 10350 20180 59002 555 10091=",
"43133099999","2022-01-22T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0292,1","+0196,1","10104,1",,,,,,,,,,"240,M,+0330,1",,"99999,9,09858,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10292 20196 39858 40104 333 10330 59002=",
"43133099999","2022-01-23T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0234,1","+0180,1","10166,1",,,,,,,,,,"240,M,+0330,1","240,N,+0194,1","99999,9,09920,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10234 20180 39920 40166 333 10330 20194 59002 555 10091=",
"43133099999","2022-01-23T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0194,1","10102,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09856,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10300 20194 39856 40102 333 10340 59002=",
"43133099999","2022-01-24T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0224,1","+0169,1","10164,1",,,,,,,,,,"240,M,+0340,1","240,N,+0198,1","99999,9,09918,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10224 20169 39918 40164 333 10340 20198 59002 555 10091=",
"43133099999","2022-01-24T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0196,1","10100,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09854,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10264 20196 39854 40100 333 10300 59002=",
"43133099999","2022-01-25T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0204,1","+0182,1","10162,1",,,,,,,,,,"240,M,+0300,1","240,N,+0172,1","99999,9,09916,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10204 20182 39916 40162 333 10300 20172 59002 555 10091=",
"43133099999","2022-01-25T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0193,1","10098,1",,,,,,,,,,"240,M,+0304,1",,"99999,9,09852,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10270 20193 39852 40098 333 10304 59002=",
"43133099999","2022-01-26T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0156,1","10160,1",,,,,,,,,,"240,M,+0304,1","240,N,+0184,1","99999,9,09914,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10200 20156 39914 40160 333 10304 20184 59002 555 10091=",
"43133099999","2022-01-26T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0193,1","10096,1",,,,,,,,,,"240,M,+0294,1",,"99999,9,09850,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10270 20193 39850 40096 333 10294 59002=",
"43133099999","2022-01-27T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0204,1","+0164,1","10158,1",,,,,,,,,,"240,M,+0294,1","240,N,+0188,1","99999,9,09912,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10204 20164 39912 40158 333 10294 20188 59002 555 10091=",
"43133099999","2022-01-27T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0199,1","10094,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09848,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10260 20199 39848 40094 333 10300 59002=",
"43133099999","2022-01-28T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0149,1","10160,1",,,,,,,,,,"240,M,+0300,1","240,N,+0160,1","99999,9,09914,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10200 20149 39914 40160 333 10300 20160 58002 555 10091=",
"43133099999","2022-01-28T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0190,1","10096,1",,,,,,,,,,"240,M,+0295,1",,"99999,9,09850,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10274 20190 39850 40096 333 10295 58002=",
"43133099999","2022-01-29T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0190,1","+0156,1","10162,1",,,,,,,,,,"240,M,+0295,1","240,N,+0154,1","99999,9,09916,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10190 20156 39916 40162 333 10295 20154 58002 555 10091=",
"43133099999","2022-01-29T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0196,1","10098,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09852,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10264 20196 39852 40098 333 10310 58002=",
"43133099999","2022-01-30T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0214,1","+0182,1","10164,1",,,,,,,,,,"240,M,+0310,1","240,N,+0140,1","99999,9,09918,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10214 20182 39918 40164 333 10310 20140 58002 555 10091=",
"43133099999","2022-01-30T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0284,1","+0184,1","10096,1",,,,,,,,,,"240,M,+0320,1",,"99999,9,09850,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10284 20184 39850 40096 333 10320 59002=",
"43133099999","2022-01-31T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0171,1","10162,1",,,,,,,,,,"240,M,+0320,1","240,N,+0154,1","99999,9,09916,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10220 20171 39916 40162 333 10320 20154 59002 555 10091=",
"43133099999","2022-01-31T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0284,1","+0192,1","10094,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09848,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10284 20192 39848 40094 333 10340 59002=",
"43133099999","2022-02-01T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0210,1","+0167,1","10160,1",,,,,,,,,,"240,M,+0340,1","240,N,+0160,1","99999,9,09914,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10210 20167 39914 40160 333 10340 20160 59002 555 10091=",
"43133099999","2022-02-01T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0182,1","10092,1",,,,,,,,,,"240,M,+0344,1",,"99999,9,09846,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10300 20182 39846 40092 333 10344 59002=",
"43133099999","2022-02-02T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0167,1","10162,1",,,,,,,,,,"240,M,+0344,1","240,N,+0182,1","99999,9,09916,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10200 20167 39916 40162 333 10344 20182 58002 555 10091=",
"43133099999","2022-02-02T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0186,1","10090,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09844,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10294 20186 39844 40090 333 10340 59002=",
"43133099999","2022-02-03T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0160,1","10160,1",,,,,,,,,,"240,M,+0340,1","240,N,+0184,1","99999,9,09914,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10220 20160 39914 40160 333 10340 20184 59002 555 10091=",
"43133099999","2022-02-03T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0199,1","10088,1",,,,,,,,,,"240,M,+0335,1",,"99999,9,09842,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10290 20199 39842 40088 333 10335 59002=",
"43133099999","2022-02-04T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0240,1","+0158,1","10158,1",,,,,,,,,,"240,M,+0335,1","240,N,+0190,1","99999,9,09912,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10240 20158 39912 40158 333 10335 20190 59002 555 10091=",
